Rank,Term,P.value,Z.score,Combined.score,Genes,Adjusted.P.value
196,Cytosolic DNA-sensing pathway,0.666860909609217,0.878889727233235,0.3561030783762316,IL33;IL6,0.9207419665670407
197,Lysine degradation,0.666860909609217,0.878889727233235,0.3561030783762316,ALDH2;PRDM16,0.9207419665670407
198,Regulation of actin cytoskeleton,0.6718798490590037,0.8885590287022738,0.35335837859211383,CFL2;ITGA1;ITGA8;PIP5K1B;MYH11;FGFR4;ITGAL,0.9229864593133787
199,MicroRNAs in cancer,0.6808844141051517,0.8923836389280677,0.34299899996928,MIR29B2;ZEB2;TNXB;PRKCB;PRKCE;NOTCH4;TIMP3;MIR29C;PTGS2;RECK,0.9296059043111525
200,Inflammatory bowel disease,0.683533753169965,0.8508999136614199,0.3237497534863143,HLA-DMA;IL6,0.9296059043111525
201,Hepatitis B,0.6964575101410796,0.853003621830898,0.3085727742480639,IL6;PRKCB;FOS;TLR3;TGFBR2,0.9354349804134322
202,Fructose and mannose metabolism,0.7015588167940717,0.8377872562674095,0.29695414424069666,FBP1,0.9354349804134322
203,SNARE interactions in vesicular transport,0.7015588167940717,0.8377872562674095,0.29695414424069666,STX11,0.9354349804134322
204,Hippo signaling pathway,0.7015762353100742,0.8475605432046236,0.30039724782966437,BMP2;PARD6B;AREG;BMP5;TGFBR2,0.9354349804134322
205,Pentose and glucuronate interconversions,0.7123054592603633,0.8123575588756647,0.2755910376220061,KL,0.940519829703004
206,Propanoate metabolism,0.7123054592603633,0.8123575588756647,0.2755910376220061,ACACB,0.940519829703004
207,Wnt signaling pathway,0.7165715443834794,0.8316370026271378,0.2771656384331105,SOX17;PRKCB;WIF1;ROR1;DKK2,0.9415819327164561
208,Nicotinate and nicotinamide metabolism,0.7226656397140685,0.7884237260363756,0.25608682727919113,AOX1,0.945024298087628
209,Hepatocellular carcinoma,0.7262673444129646,0.8213469436854497,0.2626972154855843,SHC3;GADD45B;PRKCB;HGF;TGFBR2,0.945190036747973
210,Thermogenesis,0.7327102488421189,0.8326591760299625,0.25896112552472705,NPR1;RPS6KA2;PRDM16;ACSL5;PPARG;COX7A1;MGLL,0.9464798479896079
211,Melanoma,0.7365537356311216,0.7655309822673839,0.23407877006378552,GADD45B;HGF,0.9464798479896079
212,Epstein-Barr virus infection,0.737720354335034,0.8194034977244755,0.24925471858691498,HLA-DMA;IL6;GADD45B;ITGAL;ICAM1;HLA-E,0.9464798479896079
213,"Alanine, aspartate and glutamate metabolism",0.7422816325181636,0.7445450324976788,0.22189418674372624,ASPA,0.9464798479896079
214,Glucagon signaling pathway,0.7446569392271181,0.7726015255694026,0.22778738328455408,GNAQ;ACACB;FBP1,0.9464798479896079
215,Apoptosis,0.7555646857130064,0.7760413499543934,0.21751653778131794,GADD45B;CTSH;FOS;CFLAR,0.9543560932432147
216,Signaling pathways regulating pluripotency of stem cells,0.760383397870644,0.7704180711374956,0.21104254982965068,ID4;LIFR;FGFR4;KLF4,0.9543560932432147
217,Pancreatic cancer,0.763316024852824,0.7240001507783934,0.1955402385891222,GADD45B;TGFBR2,0.9543560932432147
218,Nicotine addiction,0.7691383225382121,0.6871652024855367,0.1803701818759444,GRIA1,0.9543560932432147
219,Antigen processing and presentation,0.7757911533597794,0.7048741099610952,0.17894774879252817,HLA-DMA;HLA-E,0.9543560932432147
220,Synaptic vesicle cycle,0.7757911533597794,0.7048741099610952,0.17894774879252817,SLC1A1;SLC6A4,0.9543560932432147
221,Human immunodeficiency virus 1 infection,0.7780569160104864,0.7792181266084778,0.1955491530033262,PRKCB;CFL2;GNAQ;FOS;GNG11;HLA-E,0.9543560932432147
222,Breast cancer,0.7789229878676238,0.7487114284317081,0.18706038297107047,SHC3;GADD45B;NOTCH4;FOS,0.9543560932432147
223,Salmonella infection,0.7954581945488213,0.7734759494846318,0.17699990425515397,IL6;ARHGEF26;RHOJ;FOS;NLRC4;WASF3;S100A10,0.970244972723226
224,Vasopressin-regulated water reabsorption,0.8006501857822811,0.623113299216169,0.13853749588055697,AQP4,0.9705524755519019
225,Alcoholism,0.8028467169087424,0.7389696209975704,0.16227142631403152,SHC3;MAOB;MAOA;FOSB;GNG11,0.9705524755519019
226,Glycosphingolipid biosynthesis,0.807832556035073,0.6089199797417068,0.12994381264993443,ST6GALNAC5,0.9722586515112384
227,Insulin secretion,0.8200994124061474,0.6374775851763299,0.12643074551144648,PRKCB;GNAQ,0.9826741857906259
228,Ether lipid metabolism,0.8340689518801129,0.5580605849582173,0.10125406827708963,PLA2G1B,0.984884757527744
229,Sphingolipid metabolism,0.8340689518801129,0.5580605849582173,0.10125406827708963,SGMS2,0.984884757527744
230,GABAergic synapse,0.8345825775764242,0.6153994132640792,0.11127872886446066,PRKCB;GNG11,0.984884757527744
231,Cysteine and methionine metabolism,0.840048763773664,0.5466431698027401,0.09527735534549003,CDO1,0.984884757527744
232,Vibrio cholerae infection,0.840048763773664,0.5466431698027401,0.09527735534549003,CFTR,0.984884757527744
233,Th1 and Th2 cell differentiation,0.8480042923301359,0.5947931194793119,0.09806329268345733,HLA-DMA;FOS,0.9899449249519183
234,Phosphatidylinositol signaling system,0.8681874131203547,0.5633414079130882,0.07962699761706611,PRKCB;PIP5K1B,0.9997896641525645
235,Prostate cancer,0.8681874131203547,0.5633414079130882,0.07962699761706611,TMPRSS2;ERG,0.9997896641525645
236,Autophagy,0.8744405178389553,0.598692987576086,0.08032724001942201,DAPK1;DAPK2;CFLAR,0.9997896641525645
237,Pathways of neurodegeneration,0.8762710927173404,0.7500551856075935,0.09906711591357885,GRIA1;PRKCB;GPX3;LRRK2;PTGS2;AGER;COX7A1;DKK2;DNALI1;IL6;GNAQ;CAT;IFT57,0.9997896641525645
238,Endometrial cancer,0.8807555541386372,0.4697258466500513,0.05964351248372706,GADD45B,0.9997896641525645
239,Notch signaling pathway,0.8850547947921924,0.4616031120929786,0.0563643807586118,NOTCH4,0.9997896641525645
240,Spinocerebellar ataxia,0.8919705764113789,0.5728551476456505,0.06549002239725712,GRIA1;PRKCB;GNAQ,0.9997896641525645
241,C-type lectin receptor signaling pathway,0.8923234945574695,0.5244892936254,0.05975325578092508,IL6;PTGS2,0.9997896641525645
242,T cell receptor signaling pathway,0.8923234945574695,0.5244892936254,0.05975325578092508,MAP3K8;FOS,0.9997896641525645
243,Steroid hormone biosynthesis,0.8931944426068867,0.4461699164345404,0.050395329721207534,HSD17B6,0.9997896641525645
244,Acute myeloid leukemia,0.9143191861414833,0.4054824006077488,0.03632130885413999,ZBTB16,0.9999960332112431
245,Toxoplasmosis,0.9148524713166037,0.48614175225053885,0.043262950558114154,HLA-DMA;ALOX5,0.9999960332112431
246,Mitophagy,0.9174096947970966,0.3994096370515112,0.03442956172191681,CITED2,0.9999960332112431
247,mTOR signaling pathway,0.9184993002728942,0.5308187502312331,0.04512709749903178,PRKCB;CAB39L;RPS6KA2,0.9999960332112431
248,Huntington disease,0.9266595074136815,0.6241497876817858,0.04754091935911755,GRIA1;GPX3;GNAQ;PPARG;IFT57;COX7A1;DNALI1,0.9999960332112431
249,Necroptosis,0.9284709311922815,0.5136710356682423,0.038122715377588684,IL33;CFLAR;TLR3,0.9999960332112431
250,Prion disease,0.9304875572659316,0.5992719479332461,0.043175491392438765,IL6;C7;NCF2;CAV2;CAV1;COX7A1,0.9999960332112431
251,Inositol phosphate metabolism,0.9312702850825602,0.3715761374187558,0.02645834895862334,PIP5K1B,0.9999960332112431
252,p53 signaling pathway,0.9312702850825602,0.3715761374187558,0.02645834895862334,GADD45B,0.9999960332112431
253,Cell cycle,0.940503206914134,0.4380501634771475,0.026870093595761903,CDKN2B;GADD45B,0.9999960332112431
254,RNA degradation,0.9448714114538416,0.3428862224126848,0.01944385469480848,EXOSC7,0.9999960332112431
255,Parkinson disease,0.947498193850284,0.546361987417918,0.02946543761798932,MAOB;MAOA;DUSP1;LRRK2;COX7A1,0.9999960332112431
256,Alzheimer disease,0.9571808164775828,0.5897043296671615,0.025807209608371347,IL6;MME;GNAQ;LPL;PTGS2;AGER;COX7A1;DKK2,0.9999960332112431
257,Taste transduction,0.9573801423575348,0.31453383581844996,0.013699440527681067,SCNN1B,0.9999960332112431
258,Systemic lupus erythematosus,0.9574151373696105,0.40158974842965156,0.017476459469835115,HLA-DMA;C7,0.9999960332112431
259,Tuberculosis,0.959255661077311,0.45222990247135686,0.01881170043662238,IL6;HLA-DMA;MRC1,0.9999960332112431
260,PD-L1 expression and PD-1 checkpoint pathway in cancer,0.9618318593039576,0.3037636110407698,0.011821151086044325,FOS,0.9999960332112431
261,Measles,0.9623378660030513,0.389783057956408,0.014963646051890853,IL6;FOS,0.9999960332112431
262,Ubiquitin mediated proteolysis,0.9634804499627473,0.38693832999818084,0.014395298411894162,SOCS3;NEDD4L,0.9999960332112431
263,Progesterone-mediated oocyte maturation,0.9745335847361323,0.26985734785177684,0.006961320312123639,RPS6KA2,0.9999960332112431
264,Oocyte meiosis,0.9912452489587875,0.208402245821727,0.0018325432648568082,RPS6KA2,0.9999960332112431
265,Oxidative phosphorylation,0.9924449524805894,0.20204482147379083,0.0015322536678449674,COX7A1,0.9999960332112431
266,Viral carcinogenesis,0.9950709020512647,0.26478486229938175,0.0013083777382074553,CDKN2B;HLA-E,0.9999960332112431
267,Amyotrophic lateral sclerosis,0.9970693078775279,0.369100286354096,0.0010833074985078938,GRIA1;GPX3;CAT;COX7A1;DNALI1,0.9999960332112431
268,Protein processing in endoplasmic reticulum,0.9981387021677195,0.1565705390791414,0.00029169595580391563,PPP1R15A,0.9999960332112431
269,Shigellosis,0.99880462955432,0.21763038159910372,0.00026030453743561575,PRKCE;NLRC4,0.9999960332112431
270,RNA transport,0.9989293770987568,0.14376270420838666,0.0001539980951315355,EIF1,0.9999960332112431
271,Herpes simplex virus 1 infection,0.9997384037654099,0.32136626415352515,8.407920250778388e-05,SOCS3;HLA-DMA;IL6;CCL2;TLR3;HLA-E,0.9999960332112431
272,Olfactory transduction,0.9999960332112431,0.0597775394826175,2.3712534184907233e-07,ARRB1,0.9999960332112431
