Rank,Term,P.value,Z.score,Combined.score,Genes,Adjusted.P.value
33,Pperoxisome,0.51710420096641,1.073062937062937,0.707696677114716,CADM1;CAT;SCGB1A1;ACSL5,0.7484031830436131
34,Reactive Oxygen Species Pathway,0.5301189213225592,1.1415175524496275,0.7244685868442352,GPX3;CAT,0.7484031830436131
35,Notch Signaling,0.6904113169612905,0.8648575792973313,0.3204018392730804,ARRB1,0.9468498061183414
36,KRAS Signaling Dn,0.7290587904184782,0.8279377105594193,0.2616290657643521,NR4A2;EDN1;ZBTB16;SLC6A14;SCGB1A1;UPK3B,0.9720783872246376
37,Wnt-beta Catenin Signaling,0.7854712725920258,0.6535770093076976,0.1578201515794731,NOTCH4,0.9993607674693545
38,Mitotic Spindle,0.8468262258135666,0.6889817782783216,0.11454995178948735,DOCK4;NEDD9;ARHGAP29;SORBS2;SPTBN1,0.9993607674693545
39,Spermatogenesis,0.868060078381168,0.6078275774504824,0.08600416919432498,SHE;ACE;CFTR,0.9993607674693545
40,PI3K/AKT/mTOR  Signaling,0.8954160492269747,0.5193700830049695,0.05737315588920323,PRKCB;CAB39L,0.9993607674693545
41,Protein Secretion,0.970495956416386,0.28127840492596395,0.008423737731089927,CAV2,0.9993607674693545
42,Oxidative Phosphorylation,0.9766131526159851,0.40589286220684573,0.009605316452151675,CYB5A;MAOB;PDK4,0.9993607674693545
43,Glycolysis,0.9766131526159851,0.40589286220684573,0.009605316452151675,CYB5A;CITED2;DCN,0.9993607674693545
44,Unfolded Protein Response,0.9842178767701643,0.23837296060485474,0.0037920339483667846,CCL2,0.9993607674693545
45,DNA Repair,0.9959625194306836,0.17883382251219831,0.0007234996261890517,AK1,0.9993607674693545
46,G2-M Checkpoint,0.9993607674693545,0.13355076216738287,8.539728894128361e-05,DMD,0.9993607674693545
47,mTORC1 Signaling,0.9993607674693545,0.13355076216738287,8.539728894128361e-05,PPP1R15A,0.9993607674693545
48,Myc Targets V1,0.9993607674693545,0.13355076216738287,8.539728894128361e-05,EXOSC7,0.9993607674693545
